"","TRIPID","CUMUSIGHTID","SPECIES","COMNAME","TEAM","DETECTED","PERPDIST","SIZEBEST","SIGHTTIME","GLAREMAG_WAVG","SEASTATE_WAVG","SWELLHEIGHT"
"2698","HB1603",48280,"MARA","Ray, Manta","upper",1,-99,1,17.333,1,3.093218317,0.5
"2699","HB1603",48270,"MARA","Ray, Manta","upper",0,171.0101,1,17.161,1,4.5,0.5
"2700","HB1603",48270,"MARA","Ray, Manta","lower",1,171.0101,1,17.161,1,4.5,0.5
"2701","HB1603",48272,"MARA","Ray, Manta","upper",0,701.7119,1,17.192,1,3.093218317,0.5
"2702","HB1603",48272,"MARA","Ray, Manta","lower",1,701.7119,1,17.192,1,3.093218317,0.5
"2703","HB1603",48273,"MARA","Ray, Manta","upper",0,573.5764,1,17.232,1,3.093218317,0.5
"2704","HB1603",48273,"MARA","Ray, Manta","lower",1,573.5764,1,17.232,1,3.093218317,0.5
"2705","HB1603",48279,"MARA","Ray, Manta","lower",0,2753.146,1,17.32,1,3.093218317,0.5
"2706","HB1603",48279,"MARA","Ray, Manta","upper",1,2753.146,1,17.32,1,3.093218317,0.5
"2707","HB1603",48269,"SPWH","Whale, Sperm","lower",0,2155.053,1,17.159,1,4.5,0.5
"2708","HB1603",48269,"SPWH","Whale, Sperm","upper",1,2155.053,1,17.159,1,4.5,0.5
"2709","HB1603",48268,"FIGE","","upper",0,-99,1,17.156,1,4.5,0.5
"2710","HB1603",48268,"FIGE","","lower",1,-99,1,17.156,1,4.5,0.5
"2711","HB1603",48271,"FIBO","","upper",0,-99,1,17.169,1,4.5,0.5
"2712","HB1603",48271,"FIBO","","lower",1,-99,1,17.169,1,4.5,0.5
"2713","HB1603",48282,"SPWH","Whale, Sperm","lower",0,2259.333,4,17.358,1,3.093218317,0.5
"2714","HB1603",48282,"SPWH","Whale, Sperm","upper",1,2259.333,4,17.358,1,3.093218317,0.5
"2715","HB1603",48274,"FIGE","","lower",0,-99,4,17.233,1,3.093218317,0.5
"2716","HB1603",48274,"FIGE","","upper",1,-99,4,17.233,1,3.093218317,0.5
"2717","HB1603",48275,"FIGE","","upper",0,-99,2,17.26,1,3.093218317,0.5
"2718","HB1603",48275,"FIGE","","lower",1,-99,2,17.26,1,3.093218317,0.5
"2719","HB1603",48276,"FIBO","","lower",0,-99,1,17.269,1,3.093218317,0.5
"2720","HB1603",48276,"FIBO","","upper",1,-99,1,17.269,1,3.093218317,0.5
"2721","HB1603",48288,"UNST","Dolphin, Stenella sp.","lower",0,2215.079,5,17.485,1,3.093218317,0.5
"2722","HB1603",48288,"UNST","Dolphin, Stenella sp.","upper",1,2215.079,5,17.485,1,3.093218317,0.5
"2723","HB1603",48277,"PIWH","Whale, Pilot (unid.)","lower",0,1724.99,5,17.299,1,3.093218317,0.5
"2724","HB1603",48277,"PIWH","Whale, Pilot (unid.)","upper",1,1724.99,5,17.299,1,3.093218317,0.5
"2725","HB1603",48283,"UNDS","Dolphin, Delphinus/Stenella","lower",1,3442.462,6,17.59,1,3.332219903,0.5
"2726","HB1603",48283,"UNDS","Dolphin, Delphinus/Stenella","upper",1,3442.462,6,17.59,1,3.332219903,0.5
"2727","HB1603",48284,"GRAM","Dolphin, Risso's","lower",0,676.2199,6,17.433,1,3.093218317,0.5
"2728","HB1603",48284,"GRAM","Dolphin, Risso's","upper",1,676.2199,6,17.433,1,3.093218317,0.5
"2729","HB1603",48278,"MARA","Ray, Manta","upper",0,0,1,17.317,1,3.093218317,0.5
"2730","HB1603",48278,"MARA","Ray, Manta","lower",1,0,1,17.317,1,3.093218317,0.5
"2731","HB1603",48291,"GRAM","Dolphin, Risso's","lower",1,77.64571,77,17.644,1,3.332219903,0.5
"2732","HB1603",48291,"GRAM","Dolphin, Risso's","upper",1,77.64571,77,17.644,1,3.332219903,0.5
"2733","HB1603",48285,"FIBO","","lower",0,-99,2,17.45,1,3.093218317,0.5
"2734","HB1603",48285,"FIBO","","upper",1,-99,2,17.45,1,3.093218317,0.5
"2735","HB1603",48286,"FIBO","","upper",0,-99,1,17.452,1,3.093218317,0.5
"2736","HB1603",48286,"FIBO","","lower",1,-99,1,17.452,1,3.093218317,0.5
"2737","HB1603",48293,"MARA","Ray, Manta","lower",0,34.72964,1,17.744,1,3.332219903,0.5
"2738","HB1603",48293,"MARA","Ray, Manta","upper",1,34.72964,1,17.744,1,3.332219903,0.5
"2739","HB1603",48287,"FIGE","","lower",0,-99,2,17.469,1,3.093218317,0.5
"2740","HB1603",48287,"FIGE","","upper",1,-99,2,17.469,1,3.093218317,0.5
"2741","HB1603",48289,"FIGE","","upper",0,-99,7,17.531,1,3.332219903,0.5
"2742","HB1603",48289,"FIGE","","lower",1,-99,7,17.531,1,3.332219903,0.5
"2743","HB1603",48297,"MARA","Ray, Manta","lower",0,4770.847,1,17.868,1,3.332219903,0.5
"2744","HB1603",48297,"MARA","Ray, Manta","upper",1,4770.847,1,17.868,1,3.332219903,0.5
"2745","HB1603",48290,"FIBO","","upper",0,-99,1,17.579,1,3.332219903,0.5
"2746","HB1603",48290,"FIBO","","lower",1,-99,1,17.579,1,3.332219903,0.5
"2747","HB1603",48294,"FIGE","","lower",0,-99,34,17.767,1,3.332219903,0.5
"2748","HB1603",48294,"FIGE","","upper",1,-99,34,17.767,1,3.332219903,0.5
"2749","HB1603",48295,"FIBO","","lower",0,-99,2,17.775,1,3.332219903,0.5
"2750","HB1603",48295,"FIBO","","upper",1,-99,2,17.775,1,3.332219903,0.5
"2751","HB1603",48296,"UNDE","Debris, Unid.","upper",0,-99,1,17.82,1,3.332219903,0.5
"2752","HB1603",48296,"UNDE","Debris, Unid.","lower",1,-99,1,17.82,1,3.332219903,0.5
"2753","HB1603",48292,"MARA","Ray, Manta","upper",0,631.6468,1,17.742,1,3.332219903,0.5
"2754","HB1603",48292,"MARA","Ray, Manta","lower",1,631.6468,1,17.742,1,3.332219903,0.5
"2755","HB1603",48298,"MARA","Ray, Manta","lower",0,793.1052,1,17.906,1,3.332219903,0.5
"2756","HB1603",48298,"MARA","Ray, Manta","upper",1,793.1052,1,17.906,1,3.332219903,0.5
"2757","HB1603",48299,"FIGE","","upper",0,-99,31,18.038,1,3.332219903,0.5
"2758","HB1603",48299,"FIGE","","lower",1,-99,31,18.038,1,3.332219903,0.5
"2759","HB1603",48300,"FIBO","","lower",0,-99,1,18.052,1,3.332219903,0.5
"2760","HB1603",48300,"FIBO","","upper",1,-99,1,18.052,1,3.332219903,0.5
"2761","HB1603",48301,"FIGE","","lower",0,-99,8,18.081,1,3.332219903,0.5
"2762","HB1603",48301,"FIGE","","upper",1,-99,8,18.081,1,3.332219903,0.5
"2763","HB1603",48302,"FIGE","","lower",0,-99,18,18.129,1,4.675953721,0.5
"2764","HB1603",48302,"FIGE","","upper",1,-99,18,18.129,1,4.675953721,0.5
"2765","HB1603",48303,"MARA","Ray, Manta","lower",0,313.0761,1,18.184,1,4.675953721,0.5
"2766","HB1603",48303,"MARA","Ray, Manta","upper",1,313.0761,1,18.184,1,4.675953721,0.5
"2767","HB1603",48304,"DEBA","","upper",0,-99,1,18.19,1,4.675953721,0.5
"2768","HB1603",48304,"DEBA","","lower",1,-99,1,18.19,1,4.675953721,0.5
"2769","HB1603",48305,"UNDO","Dolphin, unid","lower",0,7321.834,6,18.267,1,4.675953721,0.5
"2770","HB1603",48305,"UNDO","Dolphin, unid","upper",1,7321.834,6,18.267,1,4.675953721,0.5
"2771","HB1603",48306,"DEBA","","lower",0,-99,1,18.282,1,4.675953721,0.5
"2772","HB1603",48306,"DEBA","","upper",1,-99,1,18.282,1,4.675953721,0.5
"2773","HB1603",48307,"DEBA","","upper",0,-99,1,18.283,1,4.675953721,0.5
"2774","HB1603",48307,"DEBA","","lower",1,-99,1,18.283,1,4.675953721,0.5
"2775","HB1603",47990,"SPWH","Whale, Sperm","lower",0,854.413,1,10.252,1,4.62655295,1
"2776","HB1603",47990,"SPWH","Whale, Sperm","upper",1,854.413,1,10.252,1,4.62655295,1
"2777","HB1603",47991,"ASDO","Dolphin, Atlantic Spotted","upper",1,213.4605,12,10.32,1,4.62655295,1
"2778","HB1603",47991,"ASDO","Dolphin, Atlantic Spotted","lower",1,213.4605,12,10.32,1,4.62655295,1
"2779","HB1603",48155,"UNTU","Turtle, Unidentified","upper",0,97.5417,1,10.219,3,1,0.5
"2780","HB1603",48155,"UNTU","Turtle, Unidentified","lower",1,97.5417,1,10.219,3,1,0.5
"2781","HB1603",48154,"FIGE","","upper",0,-99,1,10.094,3,1,0.5
"2782","HB1603",48154,"FIGE","","lower",1,-99,1,10.094,3,1,0.5
"2783","HB1603",48156,"GRAM","Dolphin, Risso's","lower",0,3910.432,6,10.234,3,1,0.5
"2784","HB1603",48156,"GRAM","Dolphin, Risso's","upper",1,3910.432,6,10.234,3,1,0.5
"2785","HB1603",48159,"LETU","Turtle, Leatherback","upper",0,300,1,10.5,3,1.459208953,0.5
"2786","HB1603",48159,"LETU","Turtle, Leatherback","lower",1,300,1,10.5,3,1.459208953,0.5
"2787","HB1603",48157,"FIGE","","lower",0,-99,3,10.321,3,1,0.5
"2788","HB1603",48157,"FIGE","","upper",1,-99,3,10.321,3,1,0.5
"2789","HB1603",48161,"UNDO","Dolphin, unid","lower",0,4720.909,6,10.605,3,1.459208953,0.4
"2790","HB1603",48161,"UNDO","Dolphin, unid","upper",1,4720.909,6,10.605,3,1.459208953,0.4
"2791","HB1603",48160,"FIGE","","upper",0,-99,5,10.541,3,1.459208953,0.4
"2792","HB1603",48160,"FIGE","","lower",1,-99,5,10.541,3,1.459208953,0.4
"2793","HB1603",48168,"GRAM","Dolphin, Risso's","lower",0,5201.053,2,10.803,3,1.459208953,0.4
"2794","HB1603",48168,"GRAM","Dolphin, Risso's","upper",1,5201.053,2,10.803,3,1.459208953,0.4
"2795","HB1603",48171,"BODO","Dolphin, Bottlenose","upper",0,942.9764,2,10.933,3,1.459208953,0.4
"2796","HB1603",48171,"BODO","Dolphin, Bottlenose","lower",1,942.9764,2,10.933,3,1.459208953,0.4
"2797","HB1603",48163,"FIGE","","upper",0,-99,1,10.706,3,1.459208953,0.4
"2798","HB1603",48163,"FIGE","","lower",1,-99,1,10.706,3,1.459208953,0.4
"2799","HB1603",48164,"FIGE","","lower",0,-99,2,10.725,3,1.459208953,0.4
"2800","HB1603",48164,"FIGE","","upper",1,-99,2,10.725,3,1.459208953,0.4
"2801","HB1603",48162,"BODO","Dolphin, Bottlenose","lower",1,1619.222,6,10.906,3,1.459208953,0.4
"2802","HB1603",48162,"BODO","Dolphin, Bottlenose","upper",1,1619.222,6,10.906,3,1.459208953,0.4
"2803","HB1603",48165,"DEBA","","lower",0,-99,1,10.754,3,1.459208953,0.4
"2804","HB1603",48165,"DEBA","","upper",1,-99,1,10.754,3,1.459208953,0.4
"2805","HB1603",48167,"DEBA","","upper",0,-99,1,10.781,3,1.459208953,0.4
"2806","HB1603",48167,"DEBA","","lower",1,-99,1,10.781,3,1.459208953,0.4
"2807","HB1603",48166,"UNDO","Dolphin, unid","lower",0,4727.711,3,10.768,3,1.459208953,0.4
"2808","HB1603",48166,"UNDO","Dolphin, unid","upper",1,4727.711,3,10.768,3,1.459208953,0.4
"2809","HB1603",48169,"FIGE","","lower",0,-99,15,10.822,3,1.459208953,0.4
"2810","HB1603",48169,"FIGE","","upper",1,-99,15,10.822,3,1.459208953,0.4
"2811","HB1603",48170,"FIGE","","lower",0,-99,2,10.864,3,1.459208953,0.4
"2812","HB1603",48170,"FIGE","","upper",1,-99,2,10.864,3,1.459208953,0.4
"2813","HB1603",48173,"FIGE","","lower",0,-99,1,10.994,3,1.459208953,0.4
"2814","HB1603",48173,"FIGE","","upper",1,-99,1,10.994,3,1.459208953,0.4
"2815","HB1603",48174,"FIGE","","upper",0,-99,7,11.048,3,2.080108535,0.5
"2816","HB1603",48174,"FIGE","","lower",1,-99,7,11.048,3,2.080108535,0.5
"2817","HB1603",48176,"BODO","Dolphin, Bottlenose","upper",0,825.0056,5,11.15,3,1.91009693,0.5
"2818","HB1603",48176,"BODO","Dolphin, Bottlenose","lower",1,825.0056,5,11.15,3,1.91009693,0.5
"2819","HB1603",48172,"GRAM","Dolphin, Risso's","upper",1,1984.815,30,11.06,3,2.080108535,0.5
"2820","HB1603",48172,"GRAM","Dolphin, Risso's","lower",1,1984.815,30,11.06,3,2.080108535,0.4
"2821","HB1603",48175,"BODO","Dolphin, Bottlenose","upper",1,830.775,12,11.201,3,1.91009693,0.5
"2822","HB1603",48175,"BODO","Dolphin, Bottlenose","lower",1,830.775,12,11.201,3,1.91009693,0.5
"2823","HB1603",48187,"BODO","Dolphin, Bottlenose","upper",0,50,12,11.436,3,1.91009693,0.5
"2824","HB1603",48187,"BODO","Dolphin, Bottlenose","lower",1,50,12,11.436,3,1.91009693,0.5
"2825","HB1603",48177,"DEBA","","lower",0,-99,3,11.188,3,1.91009693,0.5
"2826","HB1603",48177,"DEBA","","upper",1,-99,3,11.188,3,1.91009693,0.5
"2827","HB1603",48178,"DEBA","","lower",0,-99,1,11.195,3,1.91009693,0.5
"2828","HB1603",48178,"DEBA","","upper",1,-99,1,11.195,3,1.91009693,0.5
"2829","HB1603",48179,"DEBA","","upper",0,-99,8,11.217,3,1.91009693,0.5
"2830","HB1603",48179,"DEBA","","lower",1,-99,8,11.217,3,1.91009693,0.5
"2831","HB1603",48184,"BODO","Dolphin, Bottlenose","lower",0,196.6336,5,11.326,3,1.91009693,0.5
"2832","HB1603",48184,"BODO","Dolphin, Bottlenose","upper",1,196.6336,5,11.326,3,1.91009693,0.5
"2833","HB1603",48181,"BODO","Dolphin, Bottlenose","upper",1,602.5472,15,11.451,3,1.91009693,0.5
"2834","HB1603",48181,"BODO","Dolphin, Bottlenose","lower",1,602.5472,15,11.451,3,1.91009693,0.5
"2835","HB1603",48188,"UNDS","Dolphin, Delphinus/Stenella","upper",0,8353.237,10,11.486,3,1.91009693,0.5
"2836","HB1603",48188,"UNDS","Dolphin, Delphinus/Stenella","lower",1,8353.237,10,11.486,3,1.91009693,0.5
"2837","HB1603",48182,"FIGE","","lower",0,-99,9,11.294,3,1.91009693,0.5
"2838","HB1603",48182,"FIGE","","upper",1,-99,9,11.294,3,1.91009693,0.5
"2839","HB1603",48183,"FIGE","","upper",0,-99,5,11.304,3,1.91009693,0.5
"2840","HB1603",48183,"FIGE","","lower",1,-99,5,11.304,3,1.91009693,0.5
"2841","HB1603",48185,"DEPL","Debris, Plastic","upper",0,-99,-1,11.339,3,1.91009693,0.5
"2842","HB1603",48185,"DEPL","Debris, Plastic","lower",1,-99,-1,11.339,3,1.91009693,0.5
"2843","HB1603",48186,"BODO","Dolphin, Bottlenose","lower",0,461.7859,3,11.343,3,1.91009693,0.5
"2844","HB1603",48186,"BODO","Dolphin, Bottlenose","upper",1,461.7859,3,11.343,3,1.91009693,0.5
"2845","HB1603",48190,"PIWH","Whale, Pilot (unid.)","upper",0,7207.632,5,11.595,3,1.91009693,0.5
"2846","HB1603",48190,"PIWH","Whale, Pilot (unid.)","lower",1,7207.632,5,11.595,3,1.91009693,0.5
"2847","HB1603",48189,"PIWH","Whale, Pilot (unid.)","upper",0,6033.686,11,11.545,3,1.91009693,0.5
"2848","HB1603",48189,"PIWH","Whale, Pilot (unid.)","lower",1,6033.686,11,11.545,3,1.91009693,0.5
"2849","HB1603",48191,"UNK","Unknown","lower",0,474.0059,3,11.615,3,1.91009693,0.5
"2850","HB1603",48191,"UNK","Unknown","upper",1,474.0059,3,11.615,3,1.91009693,0.5
"2851","HB1603",48195,"UNDO","Dolphin, unid","lower",0,5908.398,7,11.72,3,1.851157391,0.5
"2852","HB1603",48195,"UNDO","Dolphin, unid","upper",1,5908.398,7,11.72,3,1.851157391,0.5
"2853","HB1603",48194,"MARA","Ray, Manta","lower",0,3545.321,1,11.659,3,1.91009693,0.5
"2854","HB1603",48194,"MARA","Ray, Manta","upper",1,3545.321,1,11.659,3,1.91009693,0.5
"2855","HB1603",48192,"PIWH","Whale, Pilot (unid.)","lower",1,1331.18,9,11.638,3,1.91009693,0.5
"2856","HB1603",48192,"PIWH","Whale, Pilot (unid.)","upper",1,1331.18,9,11.638,3,1.91009693,0.5
"2857","HB1603",48193,"MARA","Ray, Manta","upper",0,350.801,1,11.648,3,1.91009693,0.5
"2858","HB1603",48193,"MARA","Ray, Manta","lower",1,350.801,1,11.648,3,1.91009693,0.5
"2859","HB1603",48202,"BODO","Dolphin, Bottlenose","upper",0,1842.33,5,11.897,3,1.851157391,0.5
"2860","HB1603",48202,"BODO","Dolphin, Bottlenose","lower",1,1842.33,5,11.897,3,1.851157391,0.5
"2861","HB1603",48196,"DEBA","","lower",0,-99,1,11.753,3,1.851157391,0.5
"2862","HB1603",48196,"DEBA","","upper",1,-99,1,11.753,3,1.851157391,0.5
"2863","HB1603",48197,"DEBA","","upper",0,-99,-1,11.765,3,1.851157391,0.5
"2864","HB1603",48197,"DEBA","","lower",1,-99,-1,11.765,3,1.851157391,0.5
"2865","HB1603",48199,"MARA","Ray, Manta","upper",0,5710.977,1,11.828,3,1.851157391,0.5
"2866","HB1603",48199,"MARA","Ray, Manta","lower",1,5710.977,1,11.828,3,1.851157391,0.5
"2867","HB1603",48200,"DEBA","","upper",0,-99,3,11.852,3,1.851157391,0.5
"2868","HB1603",48200,"DEBA","","lower",1,-99,3,11.852,3,1.851157391,0.5
"2869","HB1603",48201,"PIWH","Whale, Pilot (unid.)","upper",1,1984.815,14,11.892,3,1.851157391,0.5
"2870","HB1603",48201,"PIWH","Whale, Pilot (unid.)","lower",1,1984.815,14,11.892,3,1.851157391,0.5
"2871","HB1603",48204,"PIWH","Whale, Pilot (unid.)","upper",0,1523.012,11,11.961,3,1.851157391,0.5
"2872","HB1603",48204,"PIWH","Whale, Pilot (unid.)","lower",1,1523.012,11,11.961,3,1.851157391,0.5
"2873","HB1603",48198,"MARA","Ray, Manta","upper",0,1875.748,1,11.819,3,1.851157391,0.5
"2874","HB1603",48198,"MARA","Ray, Manta","lower",1,1875.748,1,11.819,3,1.851157391,0.5
"2875","HB1603",48203,"DEBA","","upper",0,-99,3,11.914,3,1.851157391,0.5
"2876","HB1603",48203,"DEBA","","lower",1,-99,3,11.914,3,1.851157391,0.5
"2877","HB1603",48205,"DEBA","","lower",0,-99,4,11.998,3,1.851157391,0.5
"2878","HB1603",48205,"DEBA","","upper",1,-99,4,11.998,3,1.851157391,0.5
"2879","HB1603",48208,"UNDS","Dolphin, Delphinus/Stenella","upper",0,4182.494,15,12.445,3,2.323795913,0.5
"2880","HB1603",48208,"UNDS","Dolphin, Delphinus/Stenella","lower",1,4182.494,15,12.445,3,2.323795913,0.5
"2881","HB1603",48211,"MARA","Ray, Manta","upper",0,368.1262,1,12.599,3,2.323795913,0.5
"2882","HB1603",48211,"MARA","Ray, Manta","lower",1,368.1262,1,12.599,3,2.323795913,0.5
"2883","HB1603",48212,"MARA","Ray, Manta","lower",0,422.8617,1,12.599,3,2.323795913,0.5
"2884","HB1603",48212,"MARA","Ray, Manta","upper",1,422.8617,1,12.599,3,2.323795913,0.5
"2885","HB1603",48214,"SPWH","Whale, Sperm","upper",1,2271.167,1,12.693,3,2.323795913,0.5
"2886","HB1603",48214,"SPWH","Whale, Sperm","lower",1,2271.167,1,12.693,3,2.323795913,0.5
"2887","HB1603",48207,"UNDO","Dolphin, unid","upper",0,2040.691,8,12.433,3,2.323795913,0.5
"2888","HB1603",48207,"UNDO","Dolphin, unid","lower",1,2040.691,8,12.433,3,2.323795913,0.5
"2889","HB1603",48210,"DEPL","Debris, Plastic","lower",0,-99,-1,12.543,3,2.323795913,0.5
"2890","HB1603",48210,"DEPL","Debris, Plastic","upper",1,-99,-1,12.543,3,2.323795913,0.5
"2891","HB1603",48213,"MARA","Ray, Manta","upper",0,768.6621,1,12.646,3,2.323795913,0.5
"2892","HB1603",48213,"MARA","Ray, Manta","lower",1,768.6621,1,12.646,3,2.323795913,0.5
"2893","HB1603",48209,"SPWH","Whale, Sperm","upper",0,2040.691,1,12.523,3,2.323795913,0.5
"2894","HB1603",48209,"SPWH","Whale, Sperm","lower",1,2040.691,1,12.523,3,2.323795913,0.5
"2895","HB1603",48216,"UNDO","Dolphin, unid","upper",1,6383.659,4,12.86,3,2.323795913,0.5
"2896","HB1603",48216,"UNDO","Dolphin, unid","lower",1,6383.659,4,12.86,3,2.323795913,0.5
"2897","HB1603",48215,"FIGE","","upper",0,-99,1,12.828,3,2.323795913,0.5
"2898","HB1603",48215,"FIGE","","lower",1,-99,1,12.828,3,2.323795913,0.5
"2899","HB1603",48217,"SPWH","Whale, Sperm","upper",1,1724.99,3,12.873,3,2.323795913,0.5
"2900","HB1603",48217,"SPWH","Whale, Sperm","lower",1,1724.99,3,12.873,3,2.323795913,0.5
"2901","HB1603",48219,"DEPL","Debris, Plastic","upper",0,-99,1,12.966,3,3.684545488,0.5
"2902","HB1603",48219,"DEPL","Debris, Plastic","lower",1,-99,1,12.966,3,3.684545488,0.5
"2903","HB1603",48220,"FIGE","","lower",0,-99,3,12.998,3,3.684545488,0.5
"2904","HB1603",48220,"FIGE","","upper",1,-99,3,12.998,3,3.684545488,0.5
"2905","HB1603",48221,"DEBA","","upper",0,-99,3,13.058,3,3.684545488,0.5
"2906","HB1603",48221,"DEBA","","lower",1,-99,3,13.058,3,3.684545488,0.5
"2907","HB1603",48222,"SPWH","Whale, Sperm","upper",1,0,1,13.121,3,3.684545488,0.5
"2908","HB1603",48222,"SPWH","Whale, Sperm","lower",1,0,1,13.121,3,3.684545488,0.5
"2909","HB1603",48223,"BEWH","Whale, Unid. Mesoplondont","upper",0,2854.382,1,13.324,3,3.684545488,0.5
"2910","HB1603",48223,"BEWH","Whale, Unid. Mesoplondont","lower",1,2854.382,1,13.324,3,3.684545488,0.5
"2911","HB1603",48225,"UNCE","Whale, Unid. cetacean","upper",0,3039.709,1,13.493,2.401143778,3.820343133,0.5
"2912","HB1603",48225,"UNCE","Whale, Unid. cetacean","lower",1,3039.709,1,13.493,2.401143778,3.820343133,0.5
"2913","HB1603",47995,"GRAM","Dolphin, Risso's","lower",0,114.7153,3,16.628,0,4.7,1
"2914","HB1603",47995,"GRAM","Dolphin, Risso's","upper",1,114.7153,3,16.628,0,4.7,1
"2915","HB1603",47996,"UNDE","Debris, Unid.","lower",0,-99,1,16.768,0,4.7,1
"2916","HB1603",47996,"UNDE","Debris, Unid.","upper",1,-99,1,16.768,0,4.7,1
"2917","HB1603",47997,"UNDE","Debris, Unid.","upper",0,-99,1,16.777,0,4.7,1
"2918","HB1603",47997,"UNDE","Debris, Unid.","lower",1,-99,1,16.777,0,4.7,1
"2919","HB1603",48740,"FIGE","","lower",0,-99,1,10.354,3,3.3,0.7
"2920","HB1603",48740,"FIGE","","upper",1,-99,1,10.354,3,3.3,0.7
"2921","HB1603",48741,"FIGE","","upper",0,-99,1,10.424,3,3.3,0.7
"2922","HB1603",48741,"FIGE","","lower",1,-99,1,10.424,3,3.3,0.7
"2923","HB1603",48742,"FIGE","","lower",0,-99,1,10.58,3,3.3,0.7
"2924","HB1603",48742,"FIGE","","upper",1,-99,1,10.58,3,3.3,0.7
"2925","HB1603",48743,"BODO","Dolphin, Bottlenose","lower",1,2728.878,45,10.871,3,3.693307058,0.7
"2926","HB1603",48743,"BODO","Dolphin, Bottlenose","upper",1,2728.878,45,10.871,3,3.693307058,0.7
"2927","HB1603",48744,"FIGE","","upper",0,-99,1,10.874,3,3.693307058,0.7
"2928","HB1603",48744,"FIGE","","lower",1,-99,1,10.874,3,3.693307058,0.7
"2929","HB1603",48746,"BODO","Dolphin, Bottlenose","upper",0,2154.472,2,11.205,3,3.693307058,0.7
"2930","HB1603",48746,"BODO","Dolphin, Bottlenose","lower",1,2154.472,2,11.205,3,3.693307058,0.7
"2931","HB1603",48747,"UNST","Dolphin, Stenella sp.","lower",0,1685.303,17,11.367,3,4.560525213,0.7
"2932","HB1603",48747,"UNST","Dolphin, Stenella sp.","upper",1,1685.303,17,11.367,3,4.560525213,0.7
"2933","HB1603",48748,"UNST","Dolphin, Stenella sp.","lower",0,3463.562,1,11.424,3,4.560525213,0.7
"2934","HB1603",48748,"UNST","Dolphin, Stenella sp.","upper",1,3463.562,1,11.424,3,4.560525213,0.7
"2935","HB1603",48745,"FIGE","","upper",0,-99,1,11.124,3,3.693307058,0.7
"2936","HB1603",48745,"FIGE","","lower",1,-99,1,11.124,3,3.693307058,0.7
"2937","HB1603",48749,"FIGE","","lower",0,-99,1,11.459,3,4.560525213,0.7
"2938","HB1603",48749,"FIGE","","upper",1,-99,1,11.459,3,4.560525213,0.7
"2939","HB1603",48750,"FIGE","","lower",0,-99,1,11.477,3,4.560525213,0.7
"2940","HB1603",48750,"FIGE","","upper",1,-99,1,11.477,3,4.560525213,0.7
"2941","HB1603",46882,"BASH","Shark, Basking","lower",0,2960.622,1,17.769,0.370634637,4.4,1.5
"2942","HB1603",46882,"BASH","Shark, Basking","upper",1,2960.622,1,17.769,0.370634637,4.4,1.5
"2943","HB1603",46884,"GRAM","Dolphin, Risso's","upper",1,500.124,6,17.899,0.370634637,4.4,1.5
"2944","HB1603",46884,"GRAM","Dolphin, Risso's","lower",1,500.124,6,17.899,0.370634637,4.4,1.5
"2945","HB1603",46883,"UNLW","Whale, Unid. Large","upper",0,3390.933,1,17.82,0.370634637,4.4,1.5
"2946","HB1603",46883,"UNLW","Whale, Unid. Large","lower",1,3390.933,1,17.82,0.370634637,4.4,1.5
"2947","HB1603",46885,"UNDE","Debris, Unid.","lower",0,-99,1,18.1,0.370634637,4.4,1.5
"2948","HB1603",46885,"UNDE","Debris, Unid.","upper",1,-99,1,18.1,0.370634637,4.4,1.5
"2949","HB1603",46886,"GRAM","Dolphin, Risso's","lower",0,651.4138,4,18.669,1.305283114,4.634066155,1.5
"2950","HB1603",46886,"GRAM","Dolphin, Risso's","upper",1,651.4138,4,18.669,1.305283114,4.634066155,1.5
"2951","HB1603",46887,"UNLW","Whale, Unid. Large","upper",0,379.2962,1,18.742,1.305283114,4.634066155,1.5
"2952","HB1603",46887,"UNLW","Whale, Unid. Large","lower",1,379.2962,1,18.742,1.305283114,4.634066155,1.5
"2953","HB1603",46890,"UNST","Dolphin, Stenella sp.","lower",0,1129.08,20,19.173,2,4.880860173,1.5
"2954","HB1603",46890,"UNST","Dolphin, Stenella sp.","upper",1,1129.08,20,19.173,2,4.880860173,1.5
"2955","HB1603",46888,"FIGE","","lower",0,-99,1,19.071,2,4.880860173,1.5
"2956","HB1603",46888,"FIGE","","upper",1,-99,1,19.071,2,4.880860173,1.5
"2957","HB1603",46889,"SPWH","Whale, Sperm","upper",0,512.2193,1,19.121,2,4.880860173,1.5
"2958","HB1603",46889,"SPWH","Whale, Sperm","lower",1,512.2193,1,19.121,2,4.880860173,1.5
"2959","HB1603",46867,"DEBA","","upper",0,-99,1,10.264,0.147537281,3.8,1
"2960","HB1603",46867,"DEBA","","lower",1,-99,1,10.264,0.147537281,3.8,1
"2961","HB1603",46868,"GRAM","Dolphin, Risso's","lower",0,1057.358,2,10.558,1,3.905539031,1
"2962","HB1603",46868,"GRAM","Dolphin, Risso's","upper",1,1057.358,2,10.558,1,3.905539031,1
"2963","HB1603",46870,"SADO","Dolphin, Common","upper",1,367.4112,20,10.744,1,3.905539031,1.2
"2964","HB1603",46870,"SADO","Dolphin, Common","lower",1,367.4112,20,10.744,1,3.905539031,1.2
"2965","HB1603",46871,"SADO","Dolphin, Common","lower",0,1265.053,6,10.781,1,3.905539031,1.2
"2966","HB1603",46871,"SADO","Dolphin, Common","upper",1,1265.053,6,10.781,1,3.905539031,1.2
